year,site,yield_mg_ha,soilp_h,soilk_ppm,soilp_ppm,om_pct,previous_crop,total_gdd,total_prcp,avg_t2m,gdd_early,gdd_mid,gdd_late,prcp_early,prcp_mid,prcp_late,t2m_s6,t2m_s7,t2m_s8,prev_crop_simple
2023,MIH1,9.226564975,6.6,135.0,67.0,2.6,soybean,1442.785,453.63,17.1167745098039,531.05,724.125,187.61,115.05,191.28,147.3,21.1176470588235,16.9027777777778,15.0882352941176,Soybean
2018,GAH1,8.732238116,,,,,peanut,2087.23,724.4,24.1856,444.905,920.33,721.995,130.99,345.83,247.58,27.2313333333333,26.8166666666667,26.9493333333333,Peanut
2020,NEH2,7.828525453,,,,,,1764.65,270.2,21.1032977941176,533.68,884.235,346.735,133.43,108.15,28.62,24.64125,25.46625,17.07375,Other
2021,NCH1,7.9652172,6.15,87.5,62.5,1.2,peanut,2089.41,691.18,23.4574875,451.675,935.05,702.685,150.29,397.8,143.09,26.1346666666667,25.423125,26.7913333333333,Peanut
2023,IAH3,11.87776276,5.9,187.0,55.0,4.1,soybean,1827.37,280.25,21.703625,510.645,872.825,443.9,75.36,114.37,90.52,24.316875,25.614375,21.735625,Soybean
2015,WIH2,9.884232541,6.4,200.0,82.0,3.1,soybean,1381.95,498.15,19.148580952381,359.085,663.925,358.94,187.02,182.4,128.73,23.3393333333333,19.0564285714286,21.0593333333333,Soybean
2015,SDH1,2.472068617,6.5,316.0,26.0,3.0,wheat,1534.505,362.24,19.317375,447.355,779.285,307.865,209.05,97.17,56.02,21.45,22.744375,18.86125,Wheat
2014,IAH3,14.77052569,,,,,soybean,1454.53,661.42,18.1815845588235,531.6,707.245,215.685,319.99,251.28,90.15,22.4529411764706,19.1875,15.8694117647059,Soybean
2021,NCH1,9.711413753,6.15,87.5,62.5,1.2,peanut,2089.41,691.18,23.4574875,451.675,935.05,702.685,150.29,397.8,143.09,26.1346666666667,25.423125,26.7913333333333,Peanut
2020,IAH1,12.21183804,6.2,157.0,30.0,5.1,soybean,1670.29,491.21,20.2759227941176,473.685,877.075,319.53,260.78,82.84,147.59,22.835625,24.479375,18.57,Soybean
2021,IAH2,7.791350757,5.7,284.0,57.0,4.3,soybean,1904.735,425.59,21.5546433823529,450.16,896.04,558.535,105.11,209.67,110.81,25.0635294117647,24.9325,23.7905882352941,Soybean
2018,TXH1,4.941070906,,,,,,2243.77,366.77,25.3308161764706,426.47,987.565,829.735,161.32,119.28,86.17,30.049375,29.0325,28.99,Other
2018,KSH1,11.44945051,,,,,sorghum,2107.045,561.52,24.9135791666667,657.21,915.59,534.245,117.44,272.18,171.9,25.8686666666667,24.4686666666667,25.7066666666667,Sorghum
2023,COH1,11.94894798,,,,,Winter Wheat,1513.19,307.09,18.22275,437.675,768.875,306.64,167.15,117.63,22.31,23.6870588235294,18.79,17.1452941176471,Wheat
2022,IAH2,7.654517239,5.9,196.0,59.0,3.9,soybean,1722.19,318.6,21.5339625,506.005,849.49,366.695,150.86,118.63,49.11,25.034,24.1966666666667,21.0166666666667,Soybean
2019,NEH1,7.917155243,6.5,585.0,24.0,2.2,soybean,1744.425,642.66,18.2257807017544,597.795,940.105,206.525,297.77,219.06,125.83,21.4344444444444,23.4083333333333,17.2572222222222,Soybean
2019,DEH1,12.47729096,6.6,125.0,136.0,2.4,soybean,1752.98,411.64,24.3814487179487,398.53,789.33,565.12,129.17,180.77,101.7,28.5091666666667,26.0261538461538,26.4825,Soybean
2017,MOH1,10.30896196,6.4,130.0,31.0,1.9,soybean,1940.53,570.92,22.7154583333333,562.09,861.095,517.345,231.53,226.4,112.99,23.149375,22.3646666666667,21.21625,Soybean
2021,NYH3,11.5034307,7.6,63.0,13.0,3.5,soybean,1520.435,763.58,17.9649281045752,534.2,760.22,226.015,213.84,300.45,249.29,22.7617647058824,18.0976470588235,15.2111111111111,Soybean
2015,NYH1,6.744099817,,,,,,,,,,,,,,,,,,Other
2014,MOH1,8.699541759,,,,,soybean,1927.48,693.81,21.4755514705882,574.695,952.62,400.165,191.94,202.54,299.33,24.22375,27.62,19.2111764705882,Soybean
2020,GEH1,8.694708959,7.1,250.0,62.0,2.5,wheat,1089.475,339.12,14.1922952380952,341.255,660.285,87.935,119.97,117.85,101.3,17.7125,16.1575,10.143,Wheat
2023,MIH1,12.18241155,6.6,135.0,67.0,2.6,soybean,1442.785,453.63,17.1167745098039,531.05,724.125,187.61,115.05,191.28,147.3,21.1176470588235,16.9027777777778,15.0882352941176,Soybean
2023,NEH3,2.755942279,,,,,wheat,1721.185,333.34,21.8903083333333,510.075,835.94,375.17,137.77,121.81,73.76,26.3673333333333,25.8693333333333,19.9326666666667,Wheat
2020,OHH1,12.25967712,6.4,187.0,32.0,4.3,soybean,1616.69,369.45,19.3733235294118,616.11,762.945,237.635,84.12,171.99,113.34,23.17875,18.18375,14.520625,Soybean
2023,MOH1,10.78127786,7.0,136.0,28.0,3.1,soybean,2053.595,381.48,22.5107095588235,697.785,934.75,421.06,70.75,228.83,81.9,25.280625,21.7847058823529,23.2835294117647,Soybean
2023,NEH1,2.694694216,6.1,124.0,27.0,2.5,soybean,1970.835,360.5,22.8650404411765,624.025,911.095,435.715,86.45,205.19,68.86,24.883125,27.451875,21.0075,Soybean
2015,MOH2,6.572130979,7.1,93.5,38.5,1.8,soybean,1872.315,637.01,22.6405666666667,476.23,863.025,533.06,278.56,311.66,46.79,25.8953333333333,24.784,21.9873333333333,Soybean
2017,WIH2,11.73998321,6.9,201.0,47.0,3.2,soybean,1364.205,602.95,16.8051666666667,415.27,654.34,294.595,243.49,213.32,146.14,18.8361111111111,16.0972222222222,19.37,Soybean
2021,NEH3,12.55981057,5.8,147.0,42.0,3.0,,1809.36,288.03,22.41335,538.095,869.545,401.72,91.11,150.9,46.02,26.5426666666667,23.84625,22.6166666666667,Other
2023,WIH1,3.691924468,7.1,124.0,91.0,4.1,soybean,1652.925,402.19,19.1735816993464,413.405,853.235,386.285,55.58,196.27,150.34,22.57,22.3488235294118,19.5405555555556,Soybean
2019,MOH1,7.662363157,7.0,143.0,25.0,3.0,soybean,1924.32,630.55,23.4584714285714,512.125,867.45,544.745,238.25,212.07,180.23,25.32,25.3764285714286,22.802,Soybean
2017,COH1,8.771154071,8.3,404.0,34.0,2.65,sugar beet,1465.365,214.27,16.5964673202614,599.835,701.175,164.355,37.36,115.46,61.45,21.5788888888889,13.42,9.34277777777778,Sugar Beet
2020,NEH1,5.720053658,5.3,419.0,9.0,3.9,soybean/pumpkin,1827.015,384.86,20.2048006535948,595.245,939.455,292.315,192.78,155.67,36.41,24.9882352941176,23.6223529411765,17.2294117647059,Soybean
2018,WIH2,7.842820246,6.9,201.0,47.0,3.2,soybean,1444.915,801.62,19.0154458333333,463.045,739.42,242.45,191.53,404.96,205.13,23.9493333333333,20.953125,18.6973333333333,Soybean
2022,WIH2,12.60437562,6.8,152.0,56.0,3.9,soybean,1458.71,602.17,15.7396763157895,585.59,752.71,120.41,221.0,272.96,108.21,19.6426315789474,14.6405263157895,8.28894736842105,Soybean
2014,NYH2,8.076103462,,,,,soybean,1251.49,531.44,14.4453684210526,535.34,628.14,88.01,184.04,227.98,119.42,17.74,14.9084210526316,10.9357894736842,Soybean
2019,IAH2,14.4551906,5.9,281.0,58.0,4.7,soybean,1642.995,734.68,18.1955263157895,352.66,908.925,381.41,250.52,226.98,257.18,22.4733333333333,20.1178947368421,21.9272222222222,Soybean
2023,WIH1,11.16667901,7.1,124.0,91.0,4.1,soybean,1652.925,402.19,19.1735816993464,413.405,853.235,386.285,55.58,196.27,150.34,22.57,22.3488235294118,19.5405555555556,Soybean
2015,NCH1,10.43626201,,,,,wheat/double crop soybean,2006.8,521.23,24.8060285714286,460.315,908.61,637.875,167.83,178.41,174.99,28.2364285714286,27.3642857142857,26.3335714285714,Soybean
2020,GAH1,5.408993314,6.9,76.0,137.0,0.9,peanut,1881.55,525.0,24.3127142857143,355.79,826.525,699.235,188.7,220.18,116.12,25.5907142857143,27.5085714285714,28.8878571428571,Peanut
2023,WIH1,7.877615522,7.1,124.0,91.0,4.1,soybean,1652.925,402.19,19.1735816993464,413.405,853.235,386.285,55.58,196.27,150.34,22.57,22.3488235294118,19.5405555555556,Soybean
2023,IAH3,8.438684499,5.9,187.0,55.0,4.1,soybean,1827.37,280.25,21.703625,510.645,872.825,443.9,75.36,114.37,90.52,24.316875,25.614375,21.735625,Soybean
2016,MOH1,7.852261558,6.7,150.0,35.0,2.2,soybean,1866.775,633.97,23.9622802197802,569.0,810.48,487.295,218.43,247.61,167.93,25.2492857142857,23.7515384615385,24.0078571428571,Soybean
2023,TXH3,4.962780986,8.1,442.0,36.0,2.4,Sorghum,1959.42,301.85,28.0104807692308,438.915,825.155,695.35,226.04,74.76,1.05,31.0233333333333,30.9523076923077,33.7341666666667,Sorghum
2023,IAH2,11.94082573,5.7,251.0,52.0,4.2,soybean,1846.43,360.76,22.4216708333333,481.15,807.93,557.35,110.34,184.86,65.56,26.1773333333333,22.734,26.43875,Soybean
2015,GAH1,9.755280928,,,,,corn,2128.995,508.9,25.2976047619048,482.75,895.805,750.44,145.35,187.35,176.2,28.5446666666667,27.3392857142857,28.6866666666667,Corn
2023,IAH1,11.14522852,5.9,160.0,42.0,4.9,soybean,1748.56,226.21,22.7596047619048,493.895,795.5,459.165,71.25,113.13,41.83,24.4978571428571,25.8821428571429,22.9928571428571,Soybean
2023,IAH1,10.29370007,5.9,160.0,42.0,4.9,soybean,1748.56,226.21,22.7596047619048,493.895,795.5,459.165,71.25,113.13,41.83,24.4978571428571,25.8821428571429,22.9928571428571,Soybean
2021,MNH1,11.06280167,,,,,soybean,1746.23,462.43,20.4410992647059,561.19,851.365,333.675,140.62,253.0,68.81,24.30625,21.22,17.99375,Soybean
2021,GAH1,7.25594254,,,,,corn,1919.615,619.92,23.4052476190476,388.715,821.445,709.455,146.15,210.98,262.79,27.2021428571429,25.4713333333333,26.1121428571429,Corn
2023,COH1,16.4057737,,,,,Winter Wheat,1513.19,307.09,18.22275,437.675,768.875,306.64,167.15,117.63,22.31,23.6870588235294,18.79,17.1452941176471,Wheat
2023,IAH2,11.56762499,5.7,251.0,52.0,4.2,soybean,1846.43,360.76,22.4216708333333,481.15,807.93,557.35,110.34,184.86,65.56,26.1773333333333,22.734,26.43875,Soybean
2015,MNH1,7.643723321,6.2,109.0,19.0,4.2,soybean,1508.74,559.77,17.852431372549,479.005,798.11,231.625,214.81,289.5,55.46,19.085,20.2270588235294,14.83,Soybean
2021,NEH3,13.4611543,5.8,147.0,42.0,3.0,,1809.36,288.03,22.41335,538.095,869.545,401.72,91.11,150.9,46.02,26.5426666666667,23.84625,22.6166666666667,Other
2015,NEH4,7.141345379,,,,,,1620.73,539.22,19.3566066176471,627.205,766.495,227.03,211.79,266.0,61.43,22.656875,19.666875,13.939375,Other
2019,IAH4,10.78919949,6.3,177.0,42.0,4.5,soybean,1469.84,486.51,20.4686648351648,487.205,657.045,325.59,133.63,127.82,225.06,21.7961538461538,19.9,22.4369230769231,Soybean
2016,ARH1,5.286371259,,123.0,40.0,,corn,2046.56,482.03,25.021819047619,384.285,912.73,749.545,156.97,153.47,171.59,29.2713333333333,29.0892857142857,29.762,Corn
2022,TXH2,12.17190638,8.3,150.0,9.0,1.8,corn,2352.885,173.05,27.5731875,497.71,1012.07,843.105,54.94,102.61,15.5,30.3973333333333,31.6175,33.3073333333333,Corn
2018,MOH1,4.735192952,6.8,99.0,15.0,2.6,,1923.885,401.73,25.7420384615385,574.36,813.145,536.38,90.38,157.89,153.46,25.0669230769231,26.9107692307692,25.3869230769231,Other
2014,DEH1,11.32869875,,,,,soybean,1825.78,411.78,22.5321619047619,441.325,821.88,562.575,122.79,192.05,96.94,24.2013333333333,23.5271428571429,23.464,Soybean
2021,IAH2,13.23456302,5.7,284.0,57.0,4.3,soybean,1904.735,425.59,21.5546433823529,450.16,896.04,558.535,105.11,209.67,110.81,25.0635294117647,24.9325,23.7905882352941,Soybean
2017,GAH2,11.3634588,6.8,319.0,85.0,2.6,cotton,1849.035,474.09,25.1197692307692,475.16,802.96,570.915,144.61,197.49,131.99,27.2353846153846,27.9623076923077,26.2,Cotton
2015,MOH2,9.932010688,7.1,93.5,38.5,1.8,soybean,1872.315,637.01,22.6405666666667,476.23,863.025,533.06,278.56,311.66,46.79,25.8953333333333,24.784,21.9873333333333,Soybean
2016,MIH1,10.51276301,5.7,181.0,31.0,3.0,soybean,1607.265,553.06,18.5631111111111,572.53,835.8,198.935,86.35,313.68,153.03,20.4217647058824,19.5222222222222,14.5805882352941,Soybean
2019,INH1,12.58169678,6.6,171.0,14.0,3.1,soybean,1533.16,366.3,21.945282051282,466.6,647.535,419.025,137.24,134.8,94.26,23.5066666666667,20.7407692307692,21.9038461538462,Soybean
2023,IAH3,10.03185335,5.9,187.0,55.0,4.1,soybean,1827.37,280.25,21.703625,510.645,872.825,443.9,75.36,114.37,90.52,24.316875,25.614375,21.735625,Soybean
2016,WIH2,7.416812542,6.8,78.0,4.0,3.1,soybean,1464.68,618.63,19.2962291666667,454.155,741.555,268.97,203.22,275.55,139.86,22.392,20.5626666666667,18.4975,Soybean
2020,WIH3,12.29061393,5.3,72.0,93.0,1.0,,1312.035,576.79,16.3825032679739,522.57,648.325,141.14,246.63,205.05,125.11,21.3276470588235,14.7258823529412,12.3323529411765,Other
2018,WIH2,9.059257672,6.9,201.0,47.0,3.2,soybean,1444.915,801.62,19.0154458333333,463.045,739.42,242.45,191.53,404.96,205.13,23.9493333333333,20.953125,18.6973333333333,Soybean
2016,GAH2,2.758766328,5.8,70.0,10.0,2.7,soybean,2134.06,322.4,26.7621952380952,651.84,915.29,566.93,103.01,161.57,57.82,28.6507142857143,27.4807142857143,25.7264285714286,Soybean
2021,WIH2,10.37863407,6.8,152.0,64.0,4.5,soybean,1561.51,450.9,18.8113419117647,529.185,760.17,272.155,153.43,217.16,80.31,23.0788235294118,18.613125,17.59,Soybean
2018,MIH1,11.21783781,6.1,147.0,21.0,2.9,soybean,1452.935,497.7,16.880839869281,568.66,777.405,106.87,110.46,222.84,164.4,21.5723529411765,19.1517647058824,13.6,Soybean
2017,NYH2,12.23969546,7.8,53.0,13.0,3.2,soybean,1425.29,627.74,15.8858868421053,509.075,739.975,176.24,242.01,175.6,210.13,15.8773684210526,20.0373684210526,14.74,Soybean
2020,NCH1,4.534013287,5.5,182.0,53.0,2.0,wheat/soybean,1779.57,697.28,23.700467032967,356.815,780.375,642.38,200.24,228.94,268.1,26.46,28.0930769230769,27.4584615384615,Soybean
2017,OHH1,8.992723942,6.2,193.0,53.0,4.2,soybean,1621.765,478.35,20.2322583333333,479.63,713.85,428.285,193.99,185.22,99.14,21.4875,19.8806666666667,17.82625,Soybean
2017,NYH3,10.33406903,7.9,55.0,13.0,3.1,wheat,1425.29,627.74,15.8858868421053,509.075,739.975,176.24,242.01,175.6,210.13,15.8773684210526,20.0373684210526,14.74,Wheat
2019,WIH1,15.32425421,7.4,322.0,130.0,4.9,soybean,1407.835,778.23,17.7314742647059,384.395,743.185,280.255,226.13,235.68,316.42,21.080625,18.1852941176471,19.6152941176471,Soybean
2020,WIH1,13.00938822,5.9,198.0,50.0,4.2,soybean,1401.965,607.25,17.7682720588235,376.765,797.935,227.265,214.81,255.69,136.75,20.5852941176471,22.01125,16.0141176470588,Soybean
2020,GEH1,11.6028213,7.1,250.0,62.0,2.5,wheat,1089.475,339.12,14.1922952380952,341.255,660.285,87.935,119.97,117.85,101.3,17.7125,16.1575,10.143,Wheat
2019,WIH2,8.388993516,7.1,111.0,40.0,4.5,soybean,1236.275,671.99,14.8886111111111,543.15,643.475,49.65,214.21,321.59,136.19,18.0564705882353,18.7729411764706,8.75352941176471,Soybean
2021,MNH1,10.47090255,,,,,soybean,1746.23,462.43,20.4410992647059,561.19,851.365,333.675,140.62,253.0,68.81,24.30625,21.22,17.99375,Soybean
2023,IAH2,9.777422311,5.7,251.0,52.0,4.2,soybean,1846.43,360.76,22.4216708333333,481.15,807.93,557.35,110.34,184.86,65.56,26.1773333333333,22.734,26.43875,Soybean
2020,MOH1,12.12266929,6.1,100.0,21.0,2.4,soybean,1718.23,475.68,21.9763333333333,605.205,787.655,325.37,172.86,231.72,71.1,24.4042857142857,23.4228571428571,18.375,Soybean
2020,WIH2,8.24172331,6.7,183.0,68.0,4.7,soybean,1359.655,654.25,17.1582794117647,436.535,755.165,167.955,234.25,247.57,172.43,21.3475,20.2652941176471,14.2064705882353,Soybean
2018,IAH3,13.83524961,,,,,,1837.62,883.98,20.7952352941176,568.605,870.56,398.455,197.36,268.44,418.18,22.71,23.0505882352941,21.0088235294118,Other
2022,IAH3,13.61932883,6.6,194.0,47.0,4.8,soybean,1762.965,341.44,20.6382058823529,507.035,876.16,379.77,137.57,157.46,46.41,24.968125,23.100625,21.41625,Soybean
2015,WIH1,12.47810722,6.9,142.0,43.0,3.4,soybean,1342.84,459.85,18.9050476190476,419.695,675.69,247.455,197.85,151.87,110.13,19.7671428571429,21.6407142857143,18.3473333333333,Soybean
2017,MNH1,5.604525168,7.4,130.0,20.0,7.1,,1434.12,597.04,17.8865098039216,416.255,705.815,312.05,193.36,212.56,191.12,19.5152941176471,17.9352941176471,20.2352941176471,Other
2021,NCH1,7.451149991,6.15,87.5,62.5,1.2,peanut,2089.41,691.18,23.4574875,451.675,935.05,702.685,150.29,397.8,143.09,26.1346666666667,25.423125,26.7913333333333,Peanut
2019,IAH3,14.43341743,6.1,186.0,45.0,4.1,soybean,1613.9,700.68,18.6488594771242,412.81,851.505,349.585,283.31,161.03,256.34,22.24,19.68,21.6033333333333,Soybean
2022,NCH1,9.814980407,6.0,108.0,34.0,1.3,peanut,2149.605,481.51,25.324119047619,529.87,923.155,696.58,109.11,214.95,157.45,27.4086666666667,28.925,27.106,Peanut
2019,TXH3,11.5984685,8.3,162.0,12.0,1.1,,2171.215,502.03,25.1392416666667,423.05,949.715,798.45,236.15,236.97,28.91,26.8313333333333,27.178125,29.394,Other
2015,NEH1,6.603411598,,,,,,1624.265,476.75,19.3907389705882,621.285,774.92,228.06,203.07,208.88,64.8,22.836875,19.80625,14.383125,Other
2015,NYH3,7.543784563,7.8,49.0,21.0,2.4,Fallow most of 2014 winter planted in fall of 2014 then sprayed with Glystar 24 floz/a on 5/3/15  and killed spring of 2015 spray,1408.705,588.75,16.8255,485.315,774.4,148.99,268.52,143.64,176.59,21.1627777777778,18.4427777777778,12.7883333333333,Fallow
2023,NEH3,5.881710193,,,,,wheat,1721.185,333.34,21.8903083333333,510.075,835.94,375.17,137.77,121.81,73.76,26.3673333333333,25.8693333333333,19.9326666666667,Wheat
2023,NYH2,7.094043199,7.9,55.0,13.0,3.1,soybean,1461.5,513.21,16.9851666666667,442.65,808.13,210.72,163.16,254.32,95.73,20.2233333333333,19.6011111111111,15.44,Soybean
2019,MOH1,7.911266717,7.0,143.0,25.0,3.0,soybean,1924.32,630.55,23.4584714285714,512.125,867.45,544.745,238.25,212.07,180.23,25.32,25.3764285714286,22.802,Soybean
2014,TXH1,6.984670209,,,,,wheat,2183.705,535.24,22.8731241830065,332.385,987.03,864.29,93.83,325.44,115.97,25.6964705882353,27.095,28.2176470588235,Wheat
2023,NEH1,6.267697637,6.1,124.0,27.0,2.5,soybean,1970.835,360.5,22.8650404411765,624.025,911.095,435.715,86.45,205.19,68.86,24.883125,27.451875,21.0075,Soybean
2021,GAH2,6.938965812,6.1,196.0,57.0,2.5,soybean,2076.65,467.5,24.2674916666667,439.72,933.205,703.725,115.31,219.37,132.82,26.366,27.905,27.538,Soybean
2016,NCH1,11.60556739,5.5,209.0,138.0,2.3,wheat and Double Crop soybean,2033.94,744.35,23.8577416666667,403.205,906.955,723.78,193.99,293.94,256.42,27.156,27.8173333333333,27.6,Soybean
2023,ILH1,10.24565334,,,,,soybean,1813.71,382.87,22.1608833333333,430.52,840.36,542.83,82.68,215.74,84.45,25.9286666666667,23.2426666666667,24.2273333333333,Soybean
2019,IAH2,8.180163873,5.9,281.0,58.0,4.7,soybean,1642.995,734.68,18.1955263157895,352.66,908.925,381.41,250.52,226.98,257.18,22.4733333333333,20.1178947368421,21.9272222222222,Soybean
2018,OHH1,10.13321249,,,,,soybean,1788.485,455.04,22.2232571428571,521.07,747.83,519.585,161.13,153.44,140.47,23.1313333333333,22.2364285714286,24.1993333333333,Soybean
2015,IAH3,8.334079197,6.5,114.0,38.0,3.4,soybean,1581.28,639.97,20.1512416666667,386.22,730.93,464.13,213.29,261.85,164.83,23.8046666666667,22.5253333333333,19.245625,Soybean
2014,MOH1,4.848722843,,,,,soybean,1927.48,693.81,21.4755514705882,574.695,952.62,400.165,191.94,202.54,299.33,24.22375,27.62,19.2111764705882,Soybean
2022,GAH2,10.11312683,6.1,149.0,45.0,2.6,soybeans with fall cereal rye cover,2289.86,440.71,25.3032022058824,547.3,1006.845,735.715,85.79,193.46,161.46,28.03,28.34875,26.4325,Soybean
2014,DEH1,10.85635487,,,,,soybean,1825.78,411.78,22.5321619047619,441.325,821.88,562.575,122.79,192.05,96.94,24.2013333333333,23.5271428571429,23.464,Soybean
2021,NEH2,9.547590137,5.8,147.0,42.0,3.0,Winter wheat,1824.805,364.03,22.2579625,476.855,855.595,492.355,118.78,153.16,92.09,26.991875,24.6353333333333,23.030625,Wheat
2015,IAH4,10.52880939,6.4,95.0,42.0,4.4,soybean,1557.01,694.08,20.37445,372.955,734.895,449.16,197.87,283.51,212.7,24.0386666666667,23.024,19.078,Soybean
2021,WIH2,11.80848158,6.8,152.0,64.0,4.5,soybean,1561.51,450.9,18.8113419117647,529.185,760.17,272.155,153.43,217.16,80.31,23.0788235294118,18.613125,17.59,Soybean
2016,IAH3,10.09414536,6.9,274.0,70.0,,soybean,1719.49,653.68,20.2575514705882,359.955,860.18,499.355,139.27,321.0,193.41,24.2417647058824,23.6425,21.0770588235294,Soybean
2018,DEH1,6.747524421,,,,,corn,1921.105,690.46,23.7707857142857,440.675,825.95,654.48,275.27,225.11,190.08,24.96,25.8385714285714,25.9242857142857,Corn
2015,NYH2,8.196007599,7.6,39.0,13.0,2.5,soybean,1528.175,649.65,16.9172105263158,483.38,854.395,190.4,275.62,197.37,176.66,20.7521052631579,21.351,13.9410526315789,Soybean
2022,ILH1,12.59244976,,,,,soybean,1770.25,409.0,22.2404619047619,493.02,804.66,472.57,77.86,225.26,105.88,25.0626666666667,23.1492857142857,23.182,Soybean
2020,GEH1,9.72551771,7.1,250.0,62.0,2.5,wheat,1089.475,339.12,14.1922952380952,341.255,660.285,87.935,119.97,117.85,101.3,17.7125,16.1575,10.143,Wheat
2019,NYH1,13.96006051,7.7,65.0,34.0,2.4,soybean,1321.48,544.34,14.0012315789474,614.75,660.06,46.67,194.94,196.41,152.99,17.9068421052632,12.6510526315789,8.98210526315789,Soybean
2019,WIH1,7.994516448,7.4,322.0,130.0,4.9,soybean,1407.835,778.23,17.7314742647059,384.395,743.185,280.255,226.13,235.68,316.42,21.080625,18.1852941176471,19.6152941176471,Soybean
2019,NYH2,14.05792574,7.8,75.0,10.0,3.6,soybean,1396.565,582.62,14.2334904761905,590.29,747.63,58.645,218.29,209.43,154.9,17.7095,14.9805,9.8935,Soybean
2020,SCH1,4.81139991,6.4,106.0,50.0,4.17,soybean,1898.085,573.21,24.5908131868132,480.825,850.27,566.99,170.65,199.83,202.73,28.3435714285714,27.8092307692308,25.4107142857143,Soybean
2016,IAH3,11.85704277,6.9,274.0,70.0,,soybean,1719.49,653.68,20.2575514705882,359.955,860.18,499.355,139.27,321.0,193.41,24.2417647058824,23.6425,21.0770588235294,Soybean
2021,NCH1,10.01018786,6.15,87.5,62.5,1.2,peanut,2089.41,691.18,23.4574875,451.675,935.05,702.685,150.29,397.8,143.09,26.1346666666667,25.423125,26.7913333333333,Peanut
2023,IAH2,12.56489165,5.7,251.0,52.0,4.2,soybean,1846.43,360.76,22.4216708333333,481.15,807.93,557.35,110.34,184.86,65.56,26.1773333333333,22.734,26.43875,Soybean
2019,TXH1,9.73539279,8.3,91.0,5.0,0.6,,2224.655,503.6,25.2526041666667,434.61,970.86,819.185,236.16,236.96,30.48,27.0713333333333,27.190625,29.5446666666667,Other
2015,NYH3,10.67038743,7.8,49.0,21.0,2.4,Fallow most of 2014 winter planted in fall of 2014 then sprayed with Glystar 24 floz/a on 5/3/15  and killed spring of 2015 spray,1408.705,588.75,16.8255,485.315,774.4,148.99,268.52,143.64,176.59,21.1627777777778,18.4427777777778,12.7883333333333,Fallow
2016,OHH1,9.260087994,5.4,165.0,28.0,3.7,soybean,1734.37,307.22,22.5010666666667,502.29,816.365,415.715,85.64,136.08,85.5,25.3807142857143,23.84,22.5457142857143,Soybean
